3	85	-1735	-1777	-531
3	20	1286	-453	291
3	84	-506	-466	740
3	83	1973	-1906	-160
3	11	388	-1771	501
3	64	-729	1514	-432
3	67	627	1862	-35
3	60	1357	992	1570
3	41	794	-798	-873
3	29	234	1594	-1760
3	69	-1389	804	-1052
3	33	-1402	-690	-1488
3	5	539	-964	-965
3	37	-1075	1853	-587
3	55	-1936	-1038	-1388
3	67	1234	1160	266
3	64	-1912	-381	1019
3	100	1372	355	1590
3	39	126	-1537	-502
3	73	-506	-1420	344
3	64	-1355	348	1275
3	73	1949	-544	634
3	87	-1593	-1314	-804
3	44	1832	1775	804
3	92	-1639	992	1707
3	38	-97	-238	-1169
3	47	1624	1807	344
3	38	-707	-367	-1600
3	81	-776	-1381	-1024
3	99	-1866	-1352	-502
3	34	-394	1430	-1624
3	90	-1363	425	1288
3	56	-1993	1388	-428
3	10	-842	-1674	-1357
3	95	-1376	1119	-422
3	26	1264	1084	-1185
3	88	-369	-9	-410
3	71	1718	-1708	-480
3	40	-122	141	1051
3	62	548	-1382	1422
3	41	-723	-523	-1196
3	72	1893	-1778	-1850
3	11	-1394	-1152	1272
3	32	1250	1419	712
3	57	604	1443	-100
3	36	-136	-1134	-1881
3	42	-1173	-933	1069
3	84	-586	628	1655
3	95	-429	1750	-370
3	27	-1858	654	-708
3	40	-1315	815	-253
3	43	-486	1318	-227
3	17	-56	925	89
3	85	-662	1211	339
3	34	-296	208	-1043
3	98	122	1479	535
3	18	-1669	1159	1998
3	48	-1356	768	1262
3	52	33	1139	-1255
3	93	-761	-464	-1812
3	44	1524	-1589	1454
3	47	739	-1633	-1286
3	73	1074	883	-766
3	57	-379	359	382
3	58	-1238	-1491	1015
3	61	1024	817	71
3	52	-605	1615	-1666
3	52	1888	-1425	75
3	101	1896	-139	-760
3	93	-828	1009	980
3	36	323	-1081	-1090
3	103	427	162	-1580
3	63	-1286	1939	-1356
3	23	1762	487	-1253
3	76	11	-1592	32
3	44	1263	1756	1170
3	28	-318	575	890
3	55	-1829	-1953	-880
3	23	-298	-1075	1958
3	95	574	1605	-313
3	61	-695	1858	-1500
3	104	-592	527	224
3	31	-422	-253	844
3	23	771	-1734	1231
3	67	-1450	1858	-431
3	28	-1507	-1159	-883
3	65	655	-1614	1619
3	69	1768	1516	-296
3	82	-769	1587	1464
3	14	-825	-1764	-605
3	16	-281	1032	-226
3	12	-255	-692	-862
3	45	1917	-1337	1472
3	80	-1943	717	1874
3	89	154	1541	-1953
3	25	1826	1077	509
3	55	1300	495	1238
3	78	-118	285	144
3	23	-1876	-439	-808
3	77	-1938	1998	-1063
3	90	-1368	582	-935
3	102	-423	1934	1669
3	54	467	-213	321
3	44	-702	-1677	-1255
3	86	1032	-1363	-1097
3	66	1953	620	-434
3	10	-62	918	-1001
3	93	1767	-1045	-1307
3	70	903	-357	784
3	55	1256	898	1573
3	100	204	-945	-1444
3	11	1705	-1894	-858
3	87	-1800	-1390	481
3	79	214	380	492
3	24	1208	1792	1255
3	34	-1605	348	-1191
3	9	-988	-691	916
3	10	-1280	1195	-1929
3	81	1895	-515	1785
3	79	-744	-721	113
3	11	-245	1105	-604
3	76	-457	1140	-280
3	13	-1911	264	-869
3	40	-1245	1919	-1685
3	44	-1351	-1049	-1918
3	42	1720	1292	522
3	74	1913	1182	1814
3	15	1866	463	-1063
3	67	-1904	1546	-1004
3	21	786	-1926	-357
3	31	122	-1108	-695
3	60	-1318	-1343	-602
3	103	1930	1400	-1617
3	43	-77	-38	1465
3	31	389	-412	-1965
3	69	149	-1236	-461
3	87	264	1196	1235
3	65	-19	-257	169
3	75	-1554	1325	-340
3	74	-1059	-794	-378
3	81	376	1688	728
3	101	-728	-794	1803
3	51	731	-1677	-387
3	33	-1201	-866	-959
3	60	-1506	-943	-157
3	85	1376	-342	-1383
3	50	710	-1906	708
3	39	-643	-598	-42
3	80	-663	697	220
3	71	-985	-1743	-1047
3	89	836	-1001	1354
3	72	133	1814	438
3	29	-1205	-969	903
3	58	601	661	-1095
3	97	-924	1265	1075
3	28	983	-1242	1701
3	14	-869	1593	618
3	45	1612	1637	-1913
3	20	912	1484	571
3	43	1338	-1227	117
3	15	1112	180	-1764
3	95	1617	1386	-817
3	18	-1179	304	-885
3	97	-1002	-1729	-1251
3	5	424	-1073	-780
3	18	1062	-597	157
3	39	50	-1025	59
3	17	114	-437	-1054
3	69	765	530	-1600
3	100	1568	-525	-408
3	92	325	126	-489
3	27	-1154	-1000	922
3	39	-1963	1979	617
3	83	887	-1741	673
3	50	1822	-1324	1298
3	21	122	1995	-488
3	28	-507	1630	439
3	100	1608	-804	-282
3	30	-368	-707	999
3	7	-1815	-1014	-78
3	99	-1474	-1364	1743
3	15	-1400	-481	1848
3	60	141	-1516	-1492
3	17	1681	-108	-18
3	52	-1433	962	-224
3	64	-1259	-1548	829
3	49	-1220	909	-1284
3	101	-1755	-887	708
3	70	558	-991	-555
3	65	1786	1102	663
3	54	1474	1871	-284
3	12	1105	-91	-701
3	42	1580	912	-334
3	86	-734	-716	633
3	46	-990	-1077	1404
3	66	389	558	1886
3	67	-464	1966	847
3	69	610	1933	-915
3	86	-586	954	-1788
3	85	1520	1231	-156
3	32	939	-1271	1798
3	67	1581	-406	623
3	97	-431	-179	-909
3	97	418	1708	82
3	68	-1285	-446	1553
3	95	680	-308	-1705
3	14	-1135	-713	-52
3	21	-734	1571	1800
3	68	770	-1334	-629
3	54	1174	824	-1999
3	36	1161	-942	1675
3	14	513	553	1519
3	94	-185	1044	-230
3	50	-906	1455	479
3	73	-1088	1480	-840
3	42	454	1366	-45
3	29	935	-744	16
3	47	-1113	-1492	1370
3	32	487	-381	-1510
3	26	-982	1002	-1295
3	73	925	541	-865
3	78	432	1604	-1839
3	77	774	1170	638
3	51	-198	-999	494
3	88	1523	946	-1410
3	32	-317	1692	37
3	28	277	-1092	310
3	76	-1262	314	1538
3	73	13	654	-1048
3	98	915	1884	1956
3	20	-1820	1016	-414
3	96	563	475	-166
3	100	1240	-1852	19
3	11	-826	1764	-1129
3	81	883	-1185	1373
3	104	-1561	-1329	-1089
3	98	-1048	1748	1760
3	95	918	1859	-201
3	58	1411	-1461	-1716
3	12	-29	-216	1171
3	83	1474	616	-7
3	57	-1847	1638	-940
3	24	1956	1768	1418
3	43	-108	115	1514
3	5	1809	683	1063
3	44	-1658	1558	-733
3	41	-857	-1966	-959
3	94	1355	-1527	1577
3	31	825	-1791	-396
3	77	1185	1423	-1733
3	64	-364	-59	-1374
3	40	-418	580	-1459
3	62	1185	1730	557
3	24	-1041	-1326	-31
3	25	486	-849	-1067
3	43	-34	1460	-1527
3	58	901	973	1830
3	51	-1390	1533	1935
3	67	187	1335	-1762
3	50	1861	-1256	-274
3	56	-394	1507	-830
3	43	1171	1816	357
3	89	-1205	-1565	238
3	95	-1574	-1698	1866
3	98	-761	1774	-1891
3	90	-404	-1095	-871
3	22	618	-186	-1601
3	75	-1680	-390	1340
3	43	449	1103	549
3	41	950	1198	236
3	104	-204	-636	-31
3	20	860	-486	1231
3	41	-236	-1140	806
3	103	427	-1507	-1437
3	6	-1437	-771	-1072
3	86	610	1815	-1940
3	53	1686	1749	-295
3	33	1333	444	-895
3	16	-473	-447	-1459
3	50	1784	858	-49
3	62	160	-1140	1474
3	103	1908	1466	111
3	47	1956	-1715	763
3	26	802	326	1229
3	21	-1539	19	1508
3	43	1247	-1034	1178
3	102	-1083	-1040	423
3	33	1513	1197	519
3	47	1057	-849	698
3	45	935	648	-951
3	85	-480	1483	-859
3	14	-615	1286	1031
3	86	1842	1992	-1468
3	39	-732	-1323	-364
3	76	-361	543	120
3	18	-1137	-1464	1837
3	73	-1987	1736	-1326
3	18	1289	614	1796
3	82	272	-1706	1384
3	75	106	1496	1535
3	27	580	-1944	-1983
3	88	-456	1927	-838
3	74	-1585	233	-224
3	102	1442	-1261	904
3	103	-1818	1	1533
3	35	-1871	-805	284
3	13	-956	-1677	-149
3	8	-1404	1042	1325
3	33	-825	1863	-1574
3	53	-1766	-505	-1469
3	50	-1638	-1727	-499
3	41	144	535	1396
3	87	1385	-1732	1894
3	30	1022	-183	178
3	6	-64	1676	-1371
3	37	-1227	611	954
3	78	1446	675	-1068
3	75	-1694	-351	1127
3	16	1903	81	667
3	88	947	740	-253
3	47	1544	-1499	1837
3	65	1031	-669	1042
3	88	1493	1204	-359
3	72	-1103	694	1498
3	86	348	1721	-914
3	54	-1827	1582	-684
3	38	-30	-1110	576
3	92	-1080	-700	1289
3	37	855	421	-774
3	49	-526	-538	-1270
3	78	-625	964	889
3	15	-1216	-657	-79
3	80	-1877	807	-1986
3	92	1246	-1099	-1725
3	29	1568	-1975	-453
3	37	-144	-38	-554
3	56	1	561	-1836
3	76	-1365	-229	370
3	31	654	640	-1713
3	81	293	-226	1137
3	53	335	1206	-588
3	73	-68	240	494
3	98	-1467	-1683	1074
3	56	451	1686	-1107
3	29	1324	-356	-1991
3	36	-1011	1436	260
3	85	1532	392	-737
3	37	-871	-1762	-737
3	42	-410	48	-1455
3	57	-1281	-1534	1874
3	46	325	1006	410
3	97	-1082	136	-1126
3	11	-873	1032	1182
3	74	1378	1385	-827
3	5	349	-182	570
3	65	-1196	1778	1569
3	17	-340	-1443	309
3	19	886	-133	1501
3	99	-847	-1119	1859
3	69	-710	299	941
3	31	-1843	-1717	171
3	25	-1584	-1662	-1974
3	82	-362	13	-1366
3	8	336	928	225
3	84	-954	1311	473
3	72	287	-432	710
3	65	988	-1427	1693
3	26	-195	-1680	832
3	52	667	1878	1840
3	36	-1066	1026	1751
3	94	-532	-1206	772
3	52	1272	-651	-41
3	66	1784	-1807	1040
3	55	-1528	34	459
3	90	-1808	-1991	1556
3	6	1898	-60	-1682
3	8	-1283	-572	-1995
3	91	-684	-1320	1413
3	80	304	1464	-813
3	57	1292	638	-1727
3	96	-1323	93	1315
3	59	348	-45	1186
3	6	-1948	-52	-41
3	8	138	78	1439
3	85	687	132	-908
3	90	1669	-302	-1196
3	16	1597	-1653	-2
3	44	-1504	-1942	-1421
3	89	1520	1438	1273
3	104	1228	-1075	-244
3	55	1238	1158	1525
3	23	392	1738	483
3	86	-1762	-23	-418
3	36	-377	1087	-1156
3	81	1761	-1273	619
3	77	1227	-646	-1265
3	30	1581	-1471	-1142
3	82	541	1625	-1685
3	14	-676	1183	337
3	96	-1376	591	-1654
3	104	-102	1821	1706
3	34	-771	152	256
3	63	-1574	-755	1742
3	6	509	389	1730
3	103	1227	-1595	-1151
3	101	-1941	-1690	1565
3	52	432	-1826	287
3	64	805	1313	1257
3	41	1094	-1079	-1357
3	37	1384	1152	1171
3	39	-279	-1973	-450
3	10	1978	51	-1331
3	36	766	1542	381
3	51	990	1181	-30
3	14	-1923	-1388	-1106
3	28	1853	201	1109
3	16	-1807	21	-778
3	8	206	-1050	-1056
3	21	-1538	61	324
3	35	1522	-330	-1717
3	21	1764	-1277	-1839
3	104	1600	1386	1902
3	101	1893	-729	1236
3	83	91	853	367
3	66	743	1942	1104
3	20	-97	-332	-1803
3	53	-1816	-804	-767
3	87	-1903	1074	-17
3	87	-1444	112	185
3	41	-584	-1269	-546
3	79	214	-1824	1446
3	100	1397	-1574	1454
3	15	-1452	1195	-1708
3	78	800	-1777	1841
3	77	1589	-171	-1635
3	7	1249	71	1184
3	8	1345	-1483	-516
3	41	-1433	1097	-1001
3	85	870	1365	1110
3	22	1076	1938	866
3	35	-71	1322	794
3	8	197	1361	363
3	33	-519	1591	-1105
3	79	-852	1601	-1034
3	39	-657	1385	-1321
3	67	-246	-166	716
3	91	1918	1616	92
3	17	-288	846	1841
3	37	1062	-1217	172
3	76	1479	-1835	-1866
3	8	193	1602	-126
3	63	-1640	558	-1162
3	46	-1981	1126	335
3	83	394	-1580	-1916
3	7	1046	-1154	928
3	44	873	-146	1885
3	28	-544	693	-1083
3	32	-1194	405	-1046
3	60	227	-620	1144
3	74	1236	-231	-1973
3	34	447	-15	-72
3	65	-856	-1556	1818
3	102	1859	-454	647
3	41	-468	209	1493
3	57	431	-1587	907
3	20	329	196	-63
3	38	-1524	-1383	-632
3	54	1583	1180	346
3	66	1103	552	536
3	37	1272	593	473
3	57	228	-1324	417
3	31	-1366	1247	-327
3	30	1890	171	827
3	47	-563	1503	-1461
3	51	1985	-1369	-216
3	21	-679	1776	535
3	88	40	-1432	1503
3	41	13	-1318	261
3	61	-1749	-115	163
3	65	-833	-1198	-1629
3	82	260	-334	-952
3	54	1051	-1469	-449
3	48	644	1846	1195
3	6	-1565	-433	862
3	7	-1988	-475	1273
3	6	-792	1782	1261
3	75	-761	1625	-158
3	16	1086	-822	1837
3	23	-1028	-1291	954
3	7	-1964	1006	1071
3	51	-163	-1414	374
3	81	113	-1918	574
3	63	260	213	-1573
3	6	-617	-1520	-591
3	53	-167	1372	-615
3	56	1829	771	-649
3	90	-1150	306	1723
3	96	475	834	-1061
3	92	-1347	-1547	1073
3	55	1545	1283	1854
3	44	1394	348	-1231
3	51	-1848	-1700	1729
3	75	-419	-1897	1137
3	67	1032	-1290	1613
3	23	586	771	13
3	82	900	324	-879
3	69	-1554	-214	1128
3	67	1586	-202	447
3	83	789	712	1681
3	71	-1131	-1403	1677
3	83	1674	742	-929
3	45	-1982	-426	-1508
3	46	1660	1294	-1491
3	86	497	-804	1883
3	102	1083	-335	-102
3	40	1365	-1152	-685
3	24	-1587	1686	-1982
3	31	-384	455	983
3	46	1046	-1056	-1802
3	103	-1628	-315	1342
3	31	1673	437	-1971
3	99	-1913	-316	1361
3	30	1583	-1794	-610
3	61	-1564	-714	-226
3	10	-372	1269	1772
3	45	532	-670	1281
3	81	-177	939	-326
3	65	1692	415	-1529
3	7	-1470	-544	-1911
3	26	1153	-280	-821
3	44	-1767	-523	-488
3	27	-1057	1201	-452
3	18	1118	429	1699
3	13	-1844	-200	-1222
3	13	1306	-1047	-1409
3	64	1943	1737	1924
3	8	1944	-1841	148
3	57	-1679	341	1313
3	47	-56	830	242
3	90	-407	1889	-1182
3	65	-1215	1957	-888
3	23	86	330	1511
3	91	1119	-403	1074
3	28	474	-1835	-890
3	82	851	-1518	-1362
3	32	1183	-548	-1332
3	50	-1741	1771	48
3	85	-1985	-1123	1175
3	29	1119	27	-790
3	87	1481	-1592	1419
3	64	-217	806	1298
3	66	-1267	-616	754
3	60	-87	1851	-1881
3	7	-216	28	1461
3	49	906	1516	-1793
3	73	1074	575	-221
3	24	1355	1389	-1711
3	96	866	790	1429
3	34	-180	-266	365
3	47	-1842	177	1915
3	27	-1051	-1574	848
3	10	368	-1300	-359
3	82	-1656	-273	-1851
3	62	-1421	1199	-167
3	77	184	681	1615
3	14	-372	1366	-1688
3	49	188	-1005	933
3	75	-1609	-738	-613
3	76	-1360	-1242	-830
3	64	965	-1210	349
3	37	693	1680	30
3	102	14	-1086	1671
3	21	-1286	1240	-1491
3	96	1530	-59	-554
3	79	28	-549	790
3	104	-1041	1820	1778
3	40	-1736	-214	-1761
3	101	-159	446	-633
3	92	-961	1874	1389
3	36	-1095	261	1523
3	35	-1983	1677	469
3	34	436	-482	882
3	9	1589	-46	487
3	25	1551	655	704
3	47	-1914	-1264	-1197
3	15	86	1131	1510
3	52	1224	-1327	737
3	50	147	-1111	669
3	32	1463	-882	-1017
3	40	1103	-1736	-449
3	63	-132	-1257	-728
3	39	1896	-1035	946
3	62	-1256	-1286	1579
3	97	-286	-1381	-1791
3	50	488	650	1348
3	55	-534	1080	-1776
3	20	-880	-617	-622
3	81	-293	505	1046
3	32	780	715	-345
3	19	-184	-505	-541
3	8	-51	-1975	-570
3	75	1413	-115	-1907
3	38	1795	232	1660
3	22	1803	-883	803
3	83	38	-1637	1324
3	50	68	-1218	-739
3	56	-1927	457	89
3	89	989	-285	260
3	66	-737	-927	1244
3	83	-358	-1112	-333
3	12	-446	1759	-717
3	25	-1158	323	217
3	29	-1274	-1144	992
3	97	-1895	529	1043
3	28	1834	425	1228
3	87	1666	-551	-677
3	55	144	893	-1394
3	23	1067	1412	693
3	34	-174	-839	-1013
3	99	1332	-1811	-1504
3	70	1477	1643	-160
3	22	1225	169	787
3	90	167	-1596	-337
3	104	1344	-1827	120
3	57	1435	375	-1907
3	53	548	410	-1526
3	44	-603	1788	1721
3	11	314	-573	-1844
3	59	1931	-775	1325
3	104	147	-565	-741
3	14	-1937	52	84
3	62	1014	1361	435
3	18	983	-1063	1412
3	50	-325	-1644	1618
3	72	16	-1841	1312
3	47	430	-1831	-867
3	27	-1160	-307	-987
3	81	-434	24	799
3	58	689	1175	-155
3	56	1053	-838	-1690
3	100	1180	24	1414
3	19	1672	-1697	1013
3	18	-394	-1725	78
3	61	-1704	258	103
3	79	-1707	-1616	-1764
3	30	979	-1160	-1381
3	78	1098	-878	1615
3	20	164	-1929	629
3	45	-1170	825	-456
3	43	-198	-390	634
3	8	1318	-764	1773
3	33	617	253	-1857
3	87	-1135	527	1321
3	20	1962	-1937	-1267
3	5	1435	-1406	339
3	59	681	-685	888
3	47	-1432	1999	296
3	59	-680	-1364	-1186
3	43	-442	-1089	-1890
3	9	-1657	-940	-505
3	51	-119	1689	-555
3	74	-1050	1573	1937
3	14	-4	-1540	1530
3	68	-1143	-1981	-1746
3	77	131	-1345	-191
3	93	-506	1458	-887
3	81	999	1514	-602
3	8	1102	863	1002
3	42	-1289	1195	523
3	17	285	358	1555
3	28	1675	1499	352
3	69	1590	1558	-330
3	41	1652	1595	52
3	30	-1196	1514	-1298
3	65	-1928	-833	1883
3	28	376	-982	374
3	30	-1544	-1132	491
3	94	-1062	-974	579
3	79	1216	823	319
3	82	-39	-468	-1699
3	68	-797	-325	-1988
3	7	103	596	-662
3	10	1578	1529	958
3	76	-962	1858	-1408
3	78	-147	410	415
3	11	851	1128	-689
3	69	-369	401	336
3	11	-1014	572	333
3	33	-557	1690	-831
3	12	1912	1116	-1612
3	52	-691	1811	-1071
3	102	-1121	1017	1769
3	94	260	-1061	1335
3	47	1566	-1589	1752
3	58	-1599	-1465	1837
3	90	1153	-482	-608
3	54	-1591	981	274
3	92	-122	-697	1382
3	58	-1518	-854	-2
3	82	-1992	849	1019
3	95	-626	-1211	-1291
3	18	491	1024	132
3	80	1085	-503	1265
3	15	880	1477	1407
3	53	-436	737	-1505
3	54	-264	1191	773
3	34	705	-914	-1229
3	13	1404	-762	114
3	5	1220	108	1548
3	42	1283	1426	-1031
3	59	-350	1143	-785
3	18	1327	1401	-122
3	8	166	1639	-561
3	96	-350	1526	1896
3	60	-191	1435	-310
3	55	-816	-572	-333
3	79	809	-1020	429
3	104	-729	1741	303
3	14	1077	369	135
3	97	1857	-456	-1721
3	37	-1356	492	514
3	22	-716	-900	1227
3	59	1809	-557	542
3	81	721	-922	-929
3	103	1142	-1750	-1650
3	11	-805	1272	-1817
3	40	1525	1675	807
3	104	1552	628	-1193
3	11	-653	1460	-1960
3	19	776	1456	-1603
3	18	-1751	1123	-790
3	84	1476	1964	1423
3	95	918	266	-870
3	8	-1148	1012	-1069
3	28	960	-1368	-840
3	39	81	-1544	279
3	24	619	586	-683
3	45	-283	-1786	1663
3	57	-761	1044	-1032
3	81	1212	-1111	993
3	72	-1208	1754	-329
3	29	206	-1243	25
3	78	-285	1567	678
3	103	1968	-1479	-1617
3	41	-624	519	878
3	100	401	-1778	304
3	34	168	1469	-170
3	38	-1085	641	-1020
3	11	-335	-555	1217
3	74	1719	-177	-1043
3	7	-1147	194	1390
3	37	377	-1090	123
3	17	-1999	366	-1120
3	87	-756	463	-262
3	72	-496	133	-1993
3	15	1151	-1876	1978
3	67	-1194	1701	-1990
3	86	1796	-245	-1637
3	89	622	-17	227
3	9	700	484	-773
3	6	477	-1173	1377
3	91	-1355	908	402
3	63	615	19	893
3	39	15	1556	171
3	33	-882	-1138	644
3	11	1155	306	-1838
3	93	-1232	-115	458
3	76	-282	73	-700
3	42	-1329	339	-1189
3	37	1659	-1461	765
3	86	967	270	-900
3	35	356	-32	-1775
3	44	1495	-1947	-1306
3	74	-1828	-449	1968
3	67	-643	-1607	-8
3	95	1	-875	1392
3	72	561	35	-223
3	100	1569	343	1835
3	23	503	-366	-1404
3	38	-1017	-24	959
3	65	-147	1431	-1742
3	28	-1729	-893	1456
3	50	-1840	-796	-647
3	14	629	172	1550
3	89	1385	1657	954
3	13	1209	828	1815
3	51	-371	94	1039
3	44	130	-1885	1063
3	88	-1961	187	-903
3	93	-440	-1603	-1200
3	73	-1776	1155	-709
3	29	1736	475	-1168
3	59	1041	-431	1098
3	10	-834	1168	-842
3	79	1280	1117	663
3	74	-360	-285	-1763
3	41	-141	1611	342
3	19	-521	-1425	1074
3	95	-273	361	1448
3	87	175	-1376	-1241
3	88	-1447	-215	-36
3	16	-1076	1424	-1521
3	88	-60	1252	1330
3	20	1413	1143	-1218
3	44	985	-432	690
3	63	1975	-716	759
3	32	-1921	1000	1465
3	50	1346	-475	1448
3	68	1533	-1020	-1460
3	21	65	-864	-149
3	76	1299	-1063	134
3	39	-99	994	-1058
3	49	-1759	1780	-1949
3	40	1524	1989	575
3	85	699	-803	1318
3	96	265	856	1469
3	27	-457	1012	-1535
3	30	989	-334	1748
3	11	-493	1064	191
3	51	1521	-744	-1732
3	13	1243	1856	-144
3	14	1253	711	69
3	96	755	1213	977
3	82	705	-642	-1580
3	80	-1825	1230	-369
3	93	845	1311	1815
3	71	45	1274	-779
3	30	-756	-814	217
3	31	-249	20	1008
3	20	-1454	739	1945
3	26	-1782	1139	-1323
3	19	1664	173	617
3	34	-1446	1041	1490
3	49	-27	1022	-824
3	92	-1750	305	477
3	55	-1706	-1909	1910
3	44	372	-1168	209
3	15	-1664	1055	1535
3	75	1958	-743	1330
3	45	520	-1526	484
3	21	-1767	-925	519
3	69	-1712	-324	1190
3	93	-414	976	1854
3	96	-255	87	-1311
3	80	1763	1388	-612
3	13	-858	-150	755
3	21	1398	-1537	1032
3	16	-1387	-1869	-1318
3	41	-1808	-70	1533
3	77	205	-1417	1789
3	21	-647	-520	322
3	57	-109	-1293	-1683
3	66	1483	1267	1008
3	34	-247	-314	894
3	30	-180	1636	-1963
3	38	141	1099	145
3	15	609	-608	-1333
3	41	1430	1231	480
3	103	1261	277	1299
3	83	700	235	366
3	96	287	344	1916
3	103	-472	-1415	1023
3	13	-1018	-1137	1
3	49	-484	834	307
3	18	512	1687	597
3	83	-1696	-636	-1143
3	7	-26	-1539	-1364
3	33	-1820	-362	-207
3	89	1851	343	-614
3	78	-520	-636	-1288
3	37	-1915	1209	-272
3	12	1007	-845	878
3	24	-1441	-1713	584
3	38	1428	-1383	785
3	26	1643	-60	-1545
3	10	567	1091	-267
3	89	-177	-1155	-1931
3	19	-1277	966	-1536
3	38	-302	41	-451
3	90	-1996	1725	-51
3	30	599	1221	316
3	78	-1951	-236	-1619
3	101	-1705	567	110
3	25	309	-728	764
3	52	750	-1810	-570
3	38	27	1949	445
3	18	807	764	738
3	25	-1569	-349	-595
3	100	-401	1897	-1748
3	68	10	1406	1371
3	51	1804	233	-669
3	20	-752	-1381	246
3	35	1517	-1374	1239
3	18	1132	1452	-725
3	89	-441	-626	786
3	73	-533	-1010	-1224
3	38	683	-9	1180
3	20	-1819	-1015	-359
3	31	1885	-258	-862
3	54	1989	-1577	-103
3	69	1765	-1921	-318
3	35	-788	1805	-1584
3	98	-952	-552	-96
3	78	-720	1493	1479
3	92	-1058	89	-193
3	66	470	-628	1502
3	51	-363	404	-429
3	53	-1028	1323	-1714
3	48	-345	1352	815
3	94	439	-1991	-1004
3	52	-212	1621	493
3	98	338	770	513
3	23	-1928	1743	206
3	104	-964	-1211	-190
3	91	-693	1474	1113
3	60	1563	317	1884
3	50	165	-367	-1061
3	104	-1560	1061	1520
3	73	604	-1665	1596
3	32	-1915	-135	104
3	97	-1291	-1393	524
3	104	1465	1613	921
3	51	-302	-1849	-1113
3	66	-207	-218	1480
3	96	433	-926	1056
3	54	-744	1243	-280
3	23	1821	1881	-1340
3	14	-794	709	-1478
3	85	-1721	736	1310
3	71	-122	-970	-1246
3	12	64	-250	440
3	57	-72	1339	-737
3	59	1040	873	1851
3	68	1610	-501	-1116
3	37	1240	1822	623
3	56	1684	-1063	-379
3	37	-979	1477	-1234
3	75	858	1928	186
3	23	1089	54	-1466
3	72	1857	214	-987
3	9	609	383	1048
3	6	883	-1485	1931
3	14	-1430	58	-746
3	102	581	1854	1245
3	75	1211	1915	-431
3	13	-184	-1003	1512
3	51	-1685	873	1503
3	37	-434	419	-759
3	20	-370	614	-1378
3	50	1831	1870	-1349
3	11	1391	-251	745
3	102	921	1166	1607
3	36	-1124	1215	-1015
3	64	1407	763	1662
3	86	-219	207	191
3	88	1310	1859	-508
3	68	789	1681	-1154
3	28	991	-1227	-1150
3	49	1054	-516	306
3	84	-1036	-1517	-888
3	16	-1484	394	-1214
3	32	-1979	-1236	-1655
3	56	1068	622	985
3	90	1761	1680	-610
3	104	-748	1431	1425
3	56	991	140	-902
3	72	-179	-109	586
3	21	1591	309	-839
3	100	-670	287	-1146
3	36	1187	1101	-971
3	92	1121	-1728	-1766
3	19	-1372	-110	-5
3	37	-174	1534	1555
3	23	-477	779	367
3	50	1162	-1244	1820
3	65	-1759	976	283
3	6	-1420	369	324
3	40	670	-499	-1800
3	29	304	-1987	687
3	9	-1390	770	-1988
3	99	1765	660	-818
3	54	262	-1603	184
3	84	851	-1696	1008
3	5	-558	223	503
3	68	-1988	-282	-880
3	8	1818	-1255	440
3	97	451	1563	-226
3	95	1143	-999	949
3	90	-667	-207	-1090
3	91	1281	-1439	-264
3	75	1941	-1232	1008
3	53	-1004	317	1872
3	10	-483	93	1019
3	83	-299	909	874
3	85	-1371	-1358	-1764
3	43	1387	-1458	408
3	98	703	843	-591
3	48	-594	-555	-1633
3	25	-279	-284	782
3	102	-1477	1042	-217
3	16	417	62	-1193
3	100	-1099	-1158	-1874
3	88	1229	-326	500
3	23	-735	-217	769
3	7	376	846	1482
3	45	-327	-503	217
3	82	550	425	-1829
3	33	368	1341	-1886
3	60	1352	936	-40
3	73	560	-828	254
3	24	197	-1747	842
3	36	1085	1815	593
3	102	474	-605	46
3	62	183	823	-1183
3	48	-1630	-1502	-461
3	30	-223	1738	1627
3	78	-1233	1236	706
3	79	530	623	-1547
3	76	824	-1165	1841
3	66	1640	1015	-285
3	6	-1981	1121	-1564
3	90	-498	-1418	-950
3	15	-146	1773	1722
3	14	711	-1172	-1868
3	79	-1334	816	-269
3	16	-1444	897	288
3	45	-721	1002	-1890
3	77	770	351	-905
3	12	-1195	-753	-424
3	18	316	637	-416
3	17	1750	1698	229
3	86	509	-1425	-1733
3	49	1531	1865	288
3	5	1687	1550	1082
3	64	1710	-927	-1022
3	20	-1458	-1260	-973
3	72	417	1805	1102
3	104	86	1734	61
3	7	-703	-1855	1966
3	78	-170	-1674	-1504
3	14	-467	1257	-273
3	12	1116	-1360	-1375
3	21	413	-1594	-1311
3	49	890	669	-1333
3	57	1432	-623	971
3	16	1950	-280	27
3	62	-1792	-834	-328
3	27	743	-1463	-1430
3	41	1533	-826	66
3	75	-161	1113	1141
3	103	-1901	1997	1234
3	26	-896	-10	1785
3	45	1060	-1918	298
3	43	-1886	1504	1058
3	11	-469	-529	-1851
3	54	-563	-1561	1895
3	95	748	-384	-124
3	75	-1368	-666	-1217
3	94	1898	1041	-692
3	63	-1694	-1459	-1589
3	94	-1442	-1631	809
3	79	-1450	175	680
3	44	872	-75	953
3	18	-1277	1637	1148
3	55	1027	-286	1597
3	102	1864	1271	-296
3	92	-969	-56	1897
3	17	1935	501	679
3	94	994	-1866	54
3	64	-279	-860	931
3	57	540	1338	29
3	66	557	979	692
3	103	-1058	-562	-821
3	42	153	442	-1275
3	96	-851	861	-1967
3	20	540	1276	778
3	69	-1204	-667	1766
